Curve Name,Curve Length (um),Average Curvature (um-1),Curvature Std (um-1),X-Coordinate (um),Y-Coordinate (um),Point Curvature (um-1),Point Curvature Sign,Red Intensity,Green Intensity,Blue Intensity,,radius in nm,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065343592,0.251852354,50.3398967,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065342637,0.251827751,48.68932487,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065341711,0.251803149,47.03944998,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065340815,0.25177855,45.39016391,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065339945,0.251753954,43.74135524,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065339103,0.25172936,42.0929088,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065338286,0.25170477,40.44470607,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065337493,0.251680183,38.79662555,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065336725,0.2516556,37.14854238,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065335978,0.25163102,35.50032864,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065335254,0.251606445,33.85185366,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06533455,0.251581875,32.20298363,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065333866,0.251557309,30.55358198,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.0653332,0.251532749,28.90350978,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065332552,0.251508194,27.25262521,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06533192,0.251483645,25.600784,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065331304,0.251459101,23.94783969,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065330703,0.251434565,22.29364323,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065330115,0.251410034,20.63804332,-1,103,103,103,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06532954,0.251385511,18.98088679,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065328976,0.251360994,17.32201821,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065328423,0.251336485,15.66128016,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065327879,0.251311984,13.99851355,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065327344,0.251287491,12.33355719,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065326817,0.251263006,10.6662482,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065326296,0.25123853,8.996422349,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065325781,0.251214063,7.323913582,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065325271,0.251189604,5.6485544,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065324764,0.251165155,3.970176155,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065324259,0.251140716,2.288608609,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065323756,0.251116287,0.603680315,-1,101,101,101,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065323254,0.251091868,1.084781018,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065322751,0.25106746,2.776948945,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065322247,0.251043063,4.472997963,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065321741,0.251018677,6.17310322,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065321231,0.250994302,7.877440905,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065320716,0.250969939,9.58618789,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065320196,0.250945588,11.29952131,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06531967,0.250921249,13.01761906,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065319136,0.250896923,14.74065942,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065318594,0.25087261,16.4688207,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065318043,0.25084831,18.20228171,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06531748,0.250824023,19.94122132,1,96,96,96,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065316907,0.250799751,21.68581813,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065316321,0.250775492,23.43625078,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065315722,0.250751247,25.19269771,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065315108,0.250727017,26.95533674,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065314478,0.250702802,28.72434553,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065313833,0.250678602,30.49990112,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065313169,0.250654418,32.2821795,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065312488,0.250630249,34.07135608,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065311787,0.250606096,35.86760529,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065311065,0.25058196,37.67110016,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065310322,0.25055784,39.48201276,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065309557,0.250533737,41.30051374,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065308768,0.250509651,43.12677189,1,124,124,124,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065307954,0.250485583,44.96095452,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065307115,0.250461533,46.80322705,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06530625,0.2504375,48.65375262,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065305357,0.250413486,50.51269245,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065304436,0.25038949,52.38020534,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065303485,0.250365513,54.25644721,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065302504,0.250341556,56.14157148,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065301491,0.250317618,58.03572851,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065300446,0.250293699,59.93906558,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065299367,0.250269801,61.85172639,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065298254,0.250245923,63.77385138,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065297106,0.250222065,65.70557684,1,127,127,127,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065295921,0.250198229,67.64703515,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065294698,0.250174413,69.59835451,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065293437,0.25015062,71.55965854,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065292137,0.250126847,73.53106594,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065290796,0.250103097,75.51269072,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065289413,0.250079369,77.5046412,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065287988,0.250055664,79.50702037,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06528652,0.250031982,81.51992533,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065285007,0.250008323,83.54344709,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065283448,0.249984687,85.57767002,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065281844,0.249961075,87.62267207,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065280191,0.249937487,89.6785238,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06527849,0.249913923,91.74528849,1,131,131,131,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06527674,0.249890384,93.82302181,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065274939,0.24986687,95.91177132,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065273087,0.249843381,98.01157601,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065271182,0.249819918,100.1224664,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065269223,0.24979648,102.2444636,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06526721,0.249773068,104.3775793,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065265142,0.249749683,106.5218154,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065263017,0.249726324,108.6771634,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065260835,0.249702992,110.843604,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065258594,0.249679687,113.0211073,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065256293,0.24965641,115.2096312,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065253932,0.249633161,117.4091222,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06525151,0.249609939,119.6195142,1,110,110,110,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065249025,0.249586746,121.8407285,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065246476,0.249563582,124.0726729,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065243863,0.249540446,126.3152417,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065241185,0.24951734,128.5683151,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06523844,0.249494263,130.8317584,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065235627,0.249471215,133.1054221,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065232746,0.249448198,135.3891414,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065229796,0.249425211,137.6827349,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065226775,0.249402255,139.9860052,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065223682,0.24937933,142.2987378,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065220517,0.249356436,144.6207006,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065217278,0.249333573,146.951644,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065213965,0.249310742,149.2912998,1,109,109,109,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065210576,0.249287943,151.6393806,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065207111,0.249265177,153.9955805,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065203568,0.249242443,156.3595729,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065199947,0.249219742,158.7310116,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065196246,0.249197074,161.1095294,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065192464,0.24917444,163.494738,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065188601,0.249151839,165.8862276,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065184656,0.249129272,168.2835663,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065180627,0.24910674,170.6862998,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065176513,0.249084243,173.0939507,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065172314,0.24906178,175.5060189,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065168028,0.249039352,177.9219805,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065163655,0.24901696,180.3412873,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065159193,0.248994604,182.7633674,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065154642,0.248972284,185.187624,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06515,0.24895,187.6134354,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065145267,0.248927753,185.3415142,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065140444,0.248905542,183.0513024,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065135532,0.248883367,180.743503,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065130532,0.248861227,178.4188007,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065125446,0.248839124,176.0778613,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065120276,0.248817055,173.7213318,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065115022,0.248795021,171.3498399,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065109686,0.248773022,168.9639936,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06510427,0.248751058,166.5643813,1,138,138,138,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065098774,0.248729127,164.1515715,1,117,117,117,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.0650932,0.24870723,161.7261121,1,117,117,117,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06508755,0.248685367,159.2885314,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065081824,0.248663537,156.8393369,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065076024,0.248641739,154.3790158,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065070152,0.248619975,151.908035,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065064209,0.248598242,149.426841,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065058196,0.248576542,146.9358597,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065052114,0.248554873,144.4354967,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065045966,0.248533236,141.9261375,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065039751,0.24851163,139.4081472,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065033473,0.248490055,136.881871,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065027131,0.248468511,134.3476343,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065020728,0.248446997,131.8057422,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065014264,0.248425513,129.2564808,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065007741,0.248404058,126.7001165,1,111,111,111,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.065001161,0.248382634,124.1368965,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064994525,0.248361238,121.5670493,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064987833,0.248339871,118.9907843,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064981089,0.248318533,116.4082926,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064974292,0.248297223,113.8197468,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064967444,0.248275942,111.2253021,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064960547,0.248254688,108.6250952,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064953602,0.248233461,106.0192461,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06494661,0.248212262,103.4078572,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064939573,0.248191089,100.7910141,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064932491,0.248169943,98.1687862,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064925367,0.248148824,95.54122636,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064918202,0.24812773,92.90837141,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064910997,0.248106662,90.27024303,1,100,100,100,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064903754,0.24808562,87.62684726,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064896473,0.248064603,84.97817525,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064889156,0.248043611,82.32420353,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064881805,0.248022643,79.66489454,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064874421,0.2480017,77.00019626,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064867005,0.247980781,74.33004354,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064859559,0.247959885,71.65435777,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064852083,0.247939013,68.97304716,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06484458,0.247918164,66.2860076,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064837051,0.247897338,63.59312259,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064829496,0.247876535,60.89426345,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064821918,0.247855754,58.18929037,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064814318,0.247834995,55.4780519,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064806697,0.247814257,52.76038577,1,112,112,112,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064799056,0.247793541,50.03611913,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064791398,0.247772847,47.30506912,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064783722,0.247752173,44.56704249,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064776031,0.24773152,41.821837,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064768326,0.247710887,39.06924103,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064760608,0.247690274,36.30903396,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064752879,0.247669681,33.54098698,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064745139,0.247649107,30.76486309,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064737391,0.247628553,27.98041726,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064729636,0.247608017,25.18739759,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064721875,0.2475875,22.38554477,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064714109,0.247567001,19.57459296,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06470634,0.247546521,16.75427001,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06469857,0.247526058,13.92429815,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064690798,0.247505612,11.08439354,1,115,115,115,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064683028,0.247485184,8.234267834,1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064675259,0.247464772,5.373627762,1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064667495,0.247444378,2.502175564,1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064659735,0.247423999,0.380390088,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064651982,0.247403637,3.274374078,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064644236,0.24738329,6.180084603,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064636499,0.247362958,9.097831876,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064628773,0.247342642,12.02792868,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064621058,0.247322341,14.97068935,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064613356,0.247302054,17.92642939,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064605669,0.247281782,20.89546481,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064597998,0.247261523,23.87811235,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064590344,0.247241279,26.87468782,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064582708,0.247221048,29.88550644,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064575093,0.24720083,32.91088221,-1,93,93,93,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064567498,0.247180624,35.95112685,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064559926,0.247160432,39.00654965,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064552378,0.247140252,42.07745705,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064544856,0.247120083,45.16415118,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06453736,0.247099927,48.26693021,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064529892,0.247079782,51.38608715,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064522453,0.247059648,54.5219093,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064515045,0.247039525,57.67467729,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06450767,0.247019412,60.84466515,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064500328,0.24699931,64.03213845,-1,106,106,106,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.06449302,0.246979218,67.23735428,-1,92,92,92,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064485749,0.246959135,70.46056049,-1,92,92,92,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064478516,0.246939063,73.7019943,-1,92,92,92,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064471321,0.246918999,76.96188194,-1,92,92,92,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064464167,0.246898944,80.24043786,-1,136,136,136,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064457054,0.246878897,83.53786308,-1,136,136,136,,12.06801692,,,,
CURVE 2,0.184119884,82.86365575,113.9113623,0.064449984,0.246858859,86.85434519,-1,136,136,136,,12.06801692,,,,
